Sample in Buffer,Sample in Window,TRIGGER,ap_done_OBUF,frame_out1_pixel_d0[95:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,BINARY
1905,1905,0,0,000000000000000000000000010001100000000000000000000000000100011000000000000000000000000001000110
1906,1906,0,0,000000000000000000000000010000100000000000000000000000000100001000000000000000000000000001000010
1907,1907,0,0,000000000000000000000000001111000000000000000000000000000011110000000000000000000000000000111100
1908,1908,0,0,000000000000000000000000011101100000000000000000000000000111011000000000000000000000000001110110
1909,1909,0,0,000000000000000000000000001001000000000000000000000000000010010000000000000000000000000000100100
1910,1910,0,0,000000000000000000000000010000100000000000000000000000000100001000000000000000000000000001000010
1911,1911,0,0,000000000000000000000000001010100000000000000000000000000010101000000000000000000000000000101010
1912,1912,0,0,000000000000000000000000100010000000000000000000000000001000100000000000000000000000000010001000
1913,1913,0,0,000000000000000000000000001011000000000000000000000000000010110000000000000000000000000000101100
1914,1914,0,0,000000000000000000000000001101100000000000000000000000000011011000000000000000000000000000110110
1915,1915,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
1916,1916,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
1917,1917,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
1918,1918,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
1919,1919,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
1920,1920,0,0,000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010
1921,1921,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
1922,1922,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
1923,1923,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
1924,1924,0,0,000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010
1925,1925,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
1926,1926,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
1927,1927,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
1928,1928,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
1929,1929,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
1930,1930,0,0,000000000000000000000000000101000000000000000000000000000001010000000000000000000000000000010100
1931,1931,0,0,000000000000000000000000010111000000000000000000000000000101110000000000000000000000000001011100
1932,1932,0,0,000000000000000000000000001110100000000000000000000000000011101000000000000000000000000000111010
1933,1933,0,0,000000000000000000000000100011000000000000000000000000001000110000000000000000000000000010001100
1934,1934,0,0,000000000000000000000000101010100000000000000000000000001010101000000000000000000000000010101010
1935,1935,0,0,000000000000000000000000110110000000000000000000000000001101100000000000000000000000000011011000
1936,1936,0,0,000000000000000000000000111101000000000000000000000000001111010000000000000000000000000011110100
1937,1937,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
1938,1938,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
1939,1939,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
1940,1940,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
1941,1941,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
1942,1942,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
1943,1943,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
1944,1944,0,0,000000000000000000000000101001100000000000000000000000001010011000000000000000000000000010100110
1945,1945,0,0,000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100000
1946,1946,0,0,000000000000000000000000001010000000000000000000000000000010100000000000000000000000000000101000
1947,1947,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
1948,1948,0,0,000000000000000000000000000110000000000000000000000000000001100000000000000000000000000000011000
1949,1949,0,0,000000000000000000000000000101000000000000000000000000000001010000000000000000000000000000010100
1950,1950,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
1951,1951,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
1952,1952,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
1953,1953,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
1954,1954,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
1955,1955,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
1956,1956,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
1957,1957,0,0,000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010
1958,1958,0,0,000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010
1959,1959,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
1960,1960,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
1961,1961,0,0,000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010
1962,1962,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
1963,1963,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
1964,1964,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
1965,1965,0,0,000000000000000000000000000100100000000000000000000000000001001000000000000000000000000000010010
1966,1966,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
1967,1967,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
1968,1968,0,0,000000000000000000000000011010000000000000000000000000000110100000000000000000000000000001101000
1969,1969,0,0,000000000000000000000000011001000000000000000000000000000110010000000000000000000000000001100100
1970,1970,0,0,000000000000000000000000100000100000000000000000000000001000001000000000000000000000000010000010
1971,1971,0,0,000000000000000000000000001001100000000000000000000000000010011000000000000000000000000000100110
1972,1972,0,0,000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000000
1973,1973,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
1974,1974,0,0,000000000000000000000000011001100000000000000000000000000110011000000000000000000000000001100110
1975,1975,0,0,000000000000000000000000010110100000000000000000000000000101101000000000000000000000000001011010
1976,1976,0,0,000000000000000000000000101110100000000000000000000000001011101000000000000000000000000010111010
1977,1977,0,0,000000000000000000000000010110000000000000000000000000000101100000000000000000000000000001011000
1978,1978,0,0,000000000000000000000000010011100000000000000000000000000100111000000000000000000000000001001110
1979,1979,0,0,000000000000000000000000001011100000000000000000000000000010111000000000000000000000000000101110
1980,1980,0,0,000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110000
1981,1981,0,0,000000000000000000000000001111100000000000000000000000000011111000000000000000000000000000111110
1982,1982,0,0,000000000000000000000000011010100000000000000000000000000110101000000000000000000000000001101010
1983,1983,0,0,000000000000000000000000001001100000000000000000000000000010011000000000000000000000000000100110
1984,1984,0,0,000000000000000000000000000100100000000000000000000000000001001000000000000000000000000000010010
1985,1985,0,0,000000000000000000000000001101000000000000000000000000000011010000000000000000000000000000110100
1986,1986,0,0,000000000000000000000000001101100000000000000000000000000011011000000000000000000000000000110110
1987,1987,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
